id,title,company,location,category,url,source,job_type,priority,publication_date,salary,education,is_mnc,placements,package
arbeitnow_founders-associate-intern-munich-189457,Founder's Associate Intern,Doctario GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/doctario-gmbh/founders-associate-intern-munich-189457,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,35,5
arbeitnow_devops-engineer-brandenburg-487435,DevOps-Engineer (m/w/d),IT42morrow IFT GmbH,Brandenburg,Technology,https://www.arbeitnow.com/jobs/companies/it42morrow-ift-gmbh/devops-engineer-brandenburg-487435,Arbeitnow,Remote,,2026-05-08,Negotiable,"MCA, BTECH, BCA",False,13,7
arbeitnow_fullstack-entwickler-java-frankfurt-am-main-24693,Fullstack-Entwickler Java (m/w/d),IT42morrow IFT GmbH,Frankfurt am Main,Technology,https://www.arbeitnow.com/jobs/companies/it42morrow-ift-gmbh/fullstack-entwickler-java-frankfurt-am-main-24693,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,8,5
arbeitnow_staff-mobile-engineer-all-genders-berlin-153853,Staff Mobile Engineer (all genders),Urban Sports Club,"Berlin, Berlin, Deutschland",Technology,https://www.arbeitnow.com/jobs/companies/urban-sports-club/staff-mobile-engineer-all-genders-berlin-153853,Arbeitnow,Full-time,,2026-05-08,Negotiable,"MCA, BTECH, BCA",False,17,4
arbeitnow_senior-recruiter-flixtrain-berlin-450789,Senior Recruiter (m/f/d) – FlixTrain,Flix,"Berlin, Berlin, Germany",Technology,https://www.arbeitnow.com/jobs/companies/flix/senior-recruiter-flixtrain-berlin-450789,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,35,3
arbeitnow_senior-software-engineer-typescript-nestjs-nodejs-berlin-82074,"Senior Software Engineer (TypeScript, NestJS/Node.js) (m/f/x)",Atolls,"Berlin, Berlin, Germany",Technology,https://www.arbeitnow.com/jobs/companies/atolls/senior-software-engineer-typescript-nestjs-nodejs-berlin-82074,Arbeitnow,Full-time,,2026-05-08,Negotiable,"MCA, BTECH, BCA",False,37,6
arbeitnow_marketing-manager-brand-content-munich-226274,Marketing Manager (w/m/d) Brand & Content,Skalar,Munich,Technology,https://www.arbeitnow.com/jobs/companies/skalar/marketing-manager-brand-content-munich-226274,Arbeitnow,Full-time,,2026-05-08,Negotiable,NON-TECH,False,46,5
arbeitnow_senior-ux-ui-designer-berlin-470202,Senior UX/UI Designer (d/w/m),Rulemapping Group GmbH,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/rulemapping-group-gmbh/senior-ux-ui-designer-berlin-470202,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,7,5
arbeitnow_academy-manager-berlin-253787,Academy Manager (d/w/m),Rulemapping Group GmbH,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/rulemapping-group-gmbh/academy-manager-berlin-253787,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,26,5
arbeitnow_automation-engineer-all-levels-berlin-136643,Automation Engineer (all levels) (d/w/m),Rulemapping Group GmbH,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/rulemapping-group-gmbh/automation-engineer-all-levels-berlin-136643,Arbeitnow,Full-time,,2026-05-08,Negotiable,"MCA, BTECH, BCA",False,10,3
arbeitnow_senior-b2b-strategy-consultant-dusseldorf-21681,(Senior) B2B Strategy Consultant (m/w/d),inboundfriends,Düsseldorf,Technology,https://www.arbeitnow.com/jobs/companies/inboundfriends/senior-b2b-strategy-consultant-dusseldorf-21681,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,28,6
arbeitnow_junior-hr-manager-schwerpunkt-recruiting-munich-125313,(Junior) HR Manager (m/w/d) - Schwerpunkt Recruiting,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/junior-hr-manager-schwerpunkt-recruiting-munich-125313,Arbeitnow,Full-time,,2026-05-08,Negotiable,NON-TECH,False,11,3
arbeitnow_system-engineer-requirements-systemarchitektur-munich-451365,System Engineer Requirements & Systemarchitektur (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/system-engineer-requirements-systemarchitektur-munich-451365,Arbeitnow,Full-time,,2026-05-08,Negotiable,"MCA, BTECH, BCA",False,32,6
arbeitnow_projektassistenz-projektkoordination-munich-427215,Projektassistenz (m/w/d) - Projektkoordination,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/projektassistenz-projektkoordination-munich-427215,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,32,3
arbeitnow_technischer-objektverwalter-stuttgart-198247,Technischer Objektverwalter (m/w/d),MY Humancapital GmbH,Stuttgart,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/technischer-objektverwalter-stuttgart-198247,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,10,5
arbeitnow_technischer-property-manager-munich-415031,Technischer Property Manager (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/technischer-property-manager-munich-415031,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,9,3
arbeitnow_objektverwalter-facility-management-munich-167411,Objektverwalter Facility Management (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/objektverwalter-facility-management-munich-167411,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,11,6
arbeitnow_referent-projektfinanzen-munich-202523,Referent Projektfinanzen (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/referent-projektfinanzen-munich-202523,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,18,6
arbeitnow_projektcontroller-munich-175070,Projektcontroller (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/projektcontroller-munich-175070,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,28,6
arbeitnow_software-tester-testautomatisierung-munich-60196,Software Tester Testautomatisierung (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/software-tester-testautomatisierung-munich-60196,Arbeitnow,Full-time,,2026-05-08,Negotiable,"MCA, BTECH, BCA",False,32,3
arbeitnow_software-tester-simulation-training-munich-363435,Software Tester - Simulation & Training (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/software-tester-simulation-training-munich-363435,Arbeitnow,Full-time,,2026-05-08,Negotiable,"MCA, BTECH, BCA",False,37,6
arbeitnow_messtechniker-kalibriertechniker-munich-8149,Messtechniker / Kalibriertechniker (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/messtechniker-kalibriertechniker-munich-8149,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,20,4
arbeitnow_spezialist-drittmittelprufung-munich-464570,Spezialist (m/w/d) - Drittmittelprüfung,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/spezialist-drittmittelprufung-munich-464570,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,34,7
arbeitnow_projektmanager-sanierung-munich-449188,Projektmanager (m/w/d) Sanierung,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/projektmanager-sanierung-munich-449188,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,8,5
arbeitnow_debitorenbuchhalter-grafelfing-157882,Debitorenbuchhalter (m/w/d),MY Humancapital GmbH,Gräfelfing,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/debitorenbuchhalter-grafelfing-157882,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,45,4
arbeitnow_controller-riskmanagement-im-bankenwesen-frankfurt-am-main-118911,Controller (m/w/d) - Riskmanagement im Bankenwesen,MY Humancapital GmbH,Frankfurt am Main,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/controller-riskmanagement-im-bankenwesen-frankfurt-am-main-118911,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,5,4
arbeitnow_it-support-specialist-2nd-level-munich-129156,IT Support Specialist (m/w/d) - 2nd Level,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/it-support-specialist-2nd-level-munich-129156,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,28,3
arbeitnow_systemingenieur-anforderungsmanagement-munich-329820,Systemingenieur (m/w/d) - Anforderungsmanagement,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/systemingenieur-anforderungsmanagement-munich-329820,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,17,4
arbeitnow_sachbearbeiter-auftragsabrechnung-munich-456007,Sachbearbeiter (m/w/d) - Auftragsabrechnung,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/sachbearbeiter-auftragsabrechnung-munich-456007,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,20,6
arbeitnow_fachkraft-fur-arbeitssicherheit-sicherheitsingenieur-dresden-461554,Fachkraft für Arbeitssicherheit / Sicherheitsingenieur (m/w/d),MY Humancapital GmbH,Dresden,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/fachkraft-fur-arbeitssicherheit-sicherheitsingenieur-dresden-461554,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,28,3
arbeitnow_sachbearbeiter-forderungsmanagement-munich-442543,Sachbearbeiter Forderungsmanagement (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/sachbearbeiter-forderungsmanagement-munich-442543,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,43,5
arbeitnow_strategischer-projektentwickler-erfurt-68707,Strategischer Projektentwickler (m/w/d),MY Humancapital GmbH,Erfurt,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/strategischer-projektentwickler-erfurt-68707,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,16,4
arbeitnow_linux-systemadministrator-dresden-181328,Linux Systemadministrator (m/w/d),MY Humancapital GmbH,Dresden,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/linux-systemadministrator-dresden-181328,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,25,4
arbeitnow_sachbearbeiter-finanzen-verwaltungsfachkraft-munich-429929,Sachbearbeiter Finanzen / Verwaltungsfachkraft (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/sachbearbeiter-finanzen-verwaltungsfachkraft-munich-429929,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,39,5
arbeitnow_konfigurationsmanager-produktkoordinator-munich-325734,Konfigurationsmanager / Produktkoordinator (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/konfigurationsmanager-produktkoordinator-munich-325734,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,37,3
arbeitnow_supplier-quality-engineer-munich-491907,Supplier Quality Engineer (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/supplier-quality-engineer-munich-491907,Arbeitnow,Full-time,,2026-05-08,Negotiable,"MCA, BTECH, BCA",False,6,3
arbeitnow_senior-systemadministrator-it-infrastruktur-hamburg-74466,Senior Systemadministrator (m/w/d) IT-Infrastruktur,MY Humancapital GmbH,Hamburg,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/senior-systemadministrator-it-infrastruktur-hamburg-74466,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,17,7
arbeitnow_devsecops-it-security-specialist-augsburg-132487,DevSecOps / IT Security Specialist (m/w/d),MY Humancapital GmbH,Augsburg,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/devsecops-it-security-specialist-augsburg-132487,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,24,6
arbeitnow_verwaltungsfachwirt-sachbearbeiter-finanzwesen-munich-363218,Verwaltungsfachwirt / Sachbearbeiter Finanzwesen (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/verwaltungsfachwirt-sachbearbeiter-finanzwesen-munich-363218,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,49,5
arbeitnow_systemadministrator-munich-488793,Systemadministrator (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/systemadministrator-munich-488793,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,41,5
arbeitnow_it-support-specialist-it-systemadministrator-munich-382052,IT Support Specialist / IT Systemadministrator (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/it-support-specialist-it-systemadministrator-munich-382052,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,5,5
